thisRow.t,notes,Welcome_screen.started,textWelcomescreen.started,textWelcomeconfirm.started,textWelcomescreen.stopped,textWelcomeconfirm.stopped,Welcome_screen.stopped,trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.026407600002130494,0.04112250001344364,2.003835600000457,2.038985600011074,,26.994134900000063,,1,001,2024-05-17_04h15.39.763,Trail2,2024.1.4,None,2024-05-17 04h15.50.132843 +0530,
,,,,,,,,26.994152200000826,,,,,,,,
